__run_id,__done,model,method,length,topic,execution_time,%cpu_usage,%gpu_usage,%memory_usage,codecarbon__energy_consumed,energy_consumed(J)
run_28_repetition_27,DONE,qwen2:1.5b,remote,500,Elon Musk,9.861978,5.033,0.473,47.1,5.82E-06,2.10E+01
run_2_repetition_24,DONE,llama3.1:8b,local,1000,Tom Brady,63.114619,3.329,96.895,76.043,0.0001873039347,674.2941649
run_16_repetition_8,DONE,gemma:7b,remote,500,John F. Kennedy,13.197516,3.95,0.26,46.6,1.14E-05,4.10E+01
run_40_repetition_27,DONE,mistral:7b,remote,500,Vladimir Putin,14.286339,2.657,0.195,53.314,1.33E-05,4.78E+01
run_11_repetition_0,DONE,gemma:2b,remote,1000,Keanu Reeves,9.86379,5.267,0.56,52.833,5.82E-06,2.10E+01
run_27_repetition_7,DONE,qwen2:1.5b,remote,100,September 11 attacks,8.759613,7.1,0.729,55.75,3.96E-06,1.43E+01
run_22_repetition_17,DONE,phi3:3.8b,remote,500,Dwayne Johnson,10.998338,5.2,0.395,52.275,7.69E-06,2.77E+01
run_3_repetition_1,DONE,llama3.1:8b,remote,100,Chernobyl disaster,7.613641,12.8,1.483,52.9,2.09E-06,7.53E+00
run_32_repetition_15,DONE,qwen2:7b,local,1000,Steve Jobs,56.471137,3.627,98.638,73.353,0.0001790464443,644.5671993
run_30_repetition_29,DONE,qwen2:7b,local,100,List of presidents of the United States,18.803805,3.891,78.821,69.009,2.07E-05,7.44E+01
run_16_repetition_0,DONE,gemma:7b,remote,500,Steve Jobs,13.179573,19.117,0.074,45.967,1.16E-05,4.18E+01
run_22_repetition_0,DONE,phi3:3.8b,remote,500,September 11 attacks,16.45252,4.322,0.149,56.678,1.69E-05,6.10E+01
run_0_repetition_9,DONE,llama3.1:8b,local,100,Miley Cyrus,14.359897,3.971,92.611,76.743,1.35E-05,4.86E+01
run_35_repetition_24,DONE,qwen2:7b,remote,1000,Bruce Lee,17.639845,20.52,0.224,58.33,1.92E-05,6.90E+01
run_5_repetition_25,DONE,llama3.1:8b,remote,1000,Arnold Schwarzenegger,17.637048,4.49,0.18,53.8,1.88E-05,6.77E+01
run_34_repetition_5,DONE,qwen2:7b,remote,500,Lady Gaga,15.41623,16.45,0.22,56.862,1.57E-05,5.64E+01
run_23_repetition_5,DONE,phi3:3.8b,remote,1000,Lionel Messi,15.36652,2.812,0.175,52.375,1.52E-05,5.46E+01
run_7_repetition_24,DONE,gemma:2b,local,500,List of presidents of the United States,37.667801,2.932,97.179,65.625,0.000102969116,370.6888177
run_0_repetition_20,DONE,llama3.1:8b,local,100,Titanic,15.440592,4.675,74.438,73.65,1.55E-05,5.59E+01
run_3_repetition_19,DONE,llama3.1:8b,remote,100,Selena Gomez,8.69737,6.95,0.768,52.7,3.96E-06,1.43E+01
run_40_repetition_22,DONE,mistral:7b,remote,500,Bill Gates,13.200868,3.983,0.271,57.117,1.14E-05,4.09E+01
run_12_repetition_12,DONE,gemma:7b,local,100,Ryan Reynolds,16.665644,4.033,56.707,74.011,1.88E-05,6.76E+01
run_31_repetition_14,DONE,qwen2:7b,local,500,Johnny Depp,44.291273,3.391,97.861,72.624,0.00013226583,476.156988
run_27_repetition_27,DONE,qwen2:1.5b,remote,100,Michael Jackson,9.871248,10.9,0.432,56.467,5.82E-06,2.10E+01
run_17_repetition_2,DONE,gemma:7b,remote,1000,Albert Einstein,13.134907,3.317,0.104,69.133,1.14E-05,4.11E+01
run_18_repetition_1,DONE,phi3:3.8b,local,100,Eminem,12.127545,5.32,87.787,67.32,9.60E-06,3.46E+01
run_38_repetition_19,DONE,mistral:7b,local,1000,Rihanna,48.708462,2.918,91.69,74.529,0.0001346816667,484.8540002
run_8_repetition_1,DONE,gemma:2b,local,1000,Russia,26.547171,5.006,89.962,59.561,5.78E-05,2.08E+02
run_29_repetition_26,DONE,qwen2:1.5b,remote,1000,"Prince Philip, Duke of Edinburgh",9.813451,6.167,0.516,57.933,5.81E-06,2.09E+01
run_39_repetition_16,DONE,mistral:7b,remote,100,Michael Jackson,8.759741,8.5,0.693,52.25,3.96E-06,1.43E+01
run_38_repetition_9,DONE,mistral:7b,local,1000,How I Met Your Mother,44.287851,2.9,90.538,74.776,0.0001271894226,457.8819215
run_36_repetition_7,DONE,mistral:7b,local,100,Chernobyl disaster,18.816672,4.427,71.457,70.418,2.07E-05,7.47E+01
run_8_repetition_6,DONE,gemma:2b,local,1000,"Princess Margaret, Countess of Snowdon",16.672194,8.478,91.176,64.933,1.71E-05,6.17E+01
run_3_repetition_20,DONE,llama3.1:8b,remote,100,Elon Musk,8.747332,35.3,0.726,58.75,4.12E-06,1.48E+01
run_26_repetition_0,DONE,qwen2:1.5b,local,1000,Elon Musk,17.632285,4.29,89.344,62.79,1.90E-05,6.85E+01
run_23_repetition_21,DONE,phi3:3.8b,remote,1000,Canada,37.65732,23.857,0.272,53.589,5.98E-05,2.15E+02
run_22_repetition_25,DONE,phi3:3.8b,remote,500,Earth,67.606186,30.251,0.41,57.289,9.21E-05,3.32E+02
run_13_repetition_4,DONE,gemma:7b,local,500,Scarlett Johansson,38.795915,3.376,86.642,84.286,0.000113818204,409.7455343
run_19_repetition_25,DONE,phi3:3.8b,local,500,"Princess Margaret, Countess of Snowdon",48.7471,3.258,95.118,64.729,0.000128315533,461.9359189
run_13_repetition_5,DONE,gemma:7b,local,500,Barack Obama,40.851044,2.7,87.164,76.455,0.0001070634564,385.4284431
run_36_repetition_1,DONE,mistral:7b,local,100,Angelina Jolie,18.734668,2.891,98.822,68.473,2.10E-05,7.57E+01
run_41_repetition_0,DONE,mistral:7b,remote,1000,Albert Einstein,15.427354,4.325,0.214,59,1.52E-05,5.46E+01
run_37_repetition_23,DONE,mistral:7b,local,500,List of presidents of the United States,54.267909,3.121,92.911,74.86,0.0001592866464,573.4319269
run_4_repetition_10,DONE,llama3.1:8b,remote,500,Selena Gomez,15.35196,16.325,0.198,53.05,1.54E-05,5.55E+01
run_9_repetition_23,DONE,gemma:2b,remote,100,Ariana Grande,7.640202,17.2,0.708,52.8,2.09E-06,7.54E+00
run_38_repetition_1,DONE,mistral:7b,local,1000,Vietnam War,48.713777,4.571,91.667,71.111,0.0001347731998,485.1835191
run_28_repetition_21,DONE,qwen2:1.5b,remote,500,Lionel Messi,8.769382,8.95,0.742,56.55,3.96E-06,1.43E+01
run_13_repetition_19,DONE,gemma:7b,local,500,United States,37.677318,3.561,91.638,75.882,0.0001105551633,397.9985881
run_38_repetition_14,DONE,mistral:7b,local,1000,Donald Trump,62.015273,3.584,92.92,71.496,0.0001808229494,650.9626178
run_6_repetition_6,DONE,gemma:2b,local,100,Kim Kardashian,9.891875,4.933,83.839,65.6,5.86E-06,2.11E+01
run_8_repetition_29,DONE,gemma:2b,local,1000,List of Marvel Cinematic Universe films,24.308672,3.612,88.148,59.556,5.64E-05,2.03E+02
run_38_repetition_15,DONE,mistral:7b,local,1000,Charles III,38.76704,3.738,89.512,74.71,0.0001101111447,396.4001209
run_9_repetition_1,DONE,gemma:2b,remote,100,Albert Einstein,7.642889,16.7,0.613,54.7,2.09E-06,7.52E+00
run_15_repetition_12,DONE,gemma:7b,remote,100,Bill Gates,8.771575,6.95,0.822,66.7,3.97E-06,1.43E+01
run_39_repetition_20,DONE,mistral:7b,remote,100,Steve Jobs,8.751354,6.95,0.717,55.75,3.96E-06,1.43E+01
run_0_repetition_16,DONE,llama3.1:8b,local,100,Justin Bieber,18.763512,4.518,59.427,72.645,2.11E-05,7.59E+01
run_19_repetition_7,DONE,phi3:3.8b,local,500,"Prince Philip, Duke of Edinburgh",34.305728,3.28,92.755,75.372,8.31E-05,2.99E+02
run_41_repetition_28,DONE,mistral:7b,remote,1000,Brad Pitt,16.39675,3.522,0.157,46.1,1.70E-05,6.11E+01
run_23_repetition_11,DONE,phi3:3.8b,remote,1000,India,17.621358,5.41,0.175,54.67,1.88E-05,6.77E+01
run_0_repetition_12,DONE,llama3.1:8b,local,100,September 11 attacks,17.658916,5.83,65.607,73.2,1.91E-05,6.89E+01
run_25_repetition_26,DONE,qwen2:1.5b,local,500,Arnold Schwarzenegger,15.438854,4.588,95.689,60.162,1.51E-05,5.44E+01
run_27_repetition_11,DONE,qwen2:1.5b,remote,100,Marilyn Monroe,7.663442,18.3,0.661,57.8,2.09E-06,7.53E+00
run_36_repetition_20,DONE,mistral:7b,local,100,Albert Einstein,16.580225,3.678,68.919,70.178,1.73E-05,6.21E+01
run_3_repetition_9,DONE,llama3.1:8b,remote,100,Michael Jackson,8.762389,7.7,0.724,58.25,3.96E-06,1.42E+01
run_30_repetition_18,DONE,qwen2:7b,local,100,Freddie Mercury,24.379389,19.806,78.851,71.431,5.73E-05,2.06E+02
run_36_repetition_11,DONE,mistral:7b,local,100,Leonardo DiCaprio,15.450916,14.225,89.331,73.762,1.51E-05,5.45E+01
run_39_repetition_19,DONE,mistral:7b,remote,100,Dwayne Johnson,9.918756,5.4,0.697,66.933,5.83E-06,2.10E+01
run_38_repetition_25,DONE,mistral:7b,local,1000,The Big Bang Theory,43.152038,3.291,94.766,70.809,0.0001257221397,452.599703
run_40_repetition_21,DONE,mistral:7b,remote,500,Muhammad Ali,13.213491,7.4,0.326,66.15,1.14E-05,4.10E+01
run_9_repetition_14,DONE,gemma:2b,remote,100,Game of Thrones,7.590187,13,1.704,63.5,2.09E-06,7.52E+00
run_15_repetition_10,DONE,gemma:7b,remote,100,Tom Brady,8.786289,10.5,0.784,76.8,3.96E-06,1.43E+01
run_20_repetition_23,DONE,phi3:3.8b,local,1000,John Cena,35.413612,3.008,94.463,74.892,8.48E-05,3.05E+02
run_28_repetition_13,DONE,qwen2:1.5b,remote,500,India,8.765638,25.5,0.697,57.3,4.07E-06,1.47E+01
run_8_repetition_25,DONE,gemma:2b,local,1000,Abraham Lincoln,20.897148,4.638,88.491,64.592,2.45E-05,8.80E+01
run_40_repetition_24,DONE,mistral:7b,remote,500,September 11 attacks,13.195614,3.233,0.277,54.717,1.14E-05,4.11E+01
run_14_repetition_24,DONE,gemma:7b,local,1000,Angelina Jolie,38.807788,2.959,86.704,84.8,0.0001141674044,411.0026557
run_36_repetition_8,DONE,mistral:7b,local,100,Elon Musk,17.650243,2.59,70.568,71.25,1.93E-05,6.96E+01
run_37_repetition_12,DONE,mistral:7b,local,500,Mila Kunis,46.383271,3.086,90.948,74.939,0.0001314030554,473.0509993
run_18_repetition_4,DONE,phi3:3.8b,local,100,Taylor Swift,16.530111,4,78.344,62.8,1.70E-05,6.12E+01
run_9_repetition_21,DONE,gemma:2b,remote,100,Japan,7.638219,13.7,0.624,62.8,2.10E-06,7.57E+00
run_35_repetition_9,DONE,qwen2:7b,remote,1000,John Cena,15.404295,4.925,0.19,47.175,1.51E-05,5.43E+01
run_0_repetition_25,DONE,llama3.1:8b,local,100,Australia,14.340052,3.729,93.691,72.457,1.35E-05,4.85E+01
run_22_repetition_7,DONE,phi3:3.8b,remote,500,LeBron James,16.523117,5.189,0.15,52.111,1.69E-05,6.10E+01
run_27_repetition_16,DONE,qwen2:1.5b,remote,100,United States,7.701037,12.7,1.518,75.8,2.09E-06,7.54E+00
run_13_repetition_20,DONE,gemma:7b,local,500,COVID-19 pandemic,39.746774,3.583,87.508,84.813,0.0001396447314,502.721033
run_32_repetition_1,DONE,qwen2:7b,local,1000,Dwayne Johnson,46.48538,3.378,90.207,72.989,0.0001357069059,488.5448614
run_24_repetition_11,DONE,qwen2:1.5b,local,100,Charles Manson,9.870272,6.1,61.96,53.5,5.85E-06,2.11E+01
run_38_repetition_2,DONE,mistral:7b,local,1000,Taylor Swift,50.935074,22.878,93.407,70.572,0.0001405131382,505.8472977
run_39_repetition_24,DONE,mistral:7b,remote,100,Jeffrey Dahmer,8.751142,9.75,0.73,52.95,3.96E-06,1.42E+01
run_27_repetition_24,DONE,qwen2:1.5b,remote,100,Dwayne Johnson,7.625973,15,1.479,64.3,2.09E-06,7.51E+00
run_24_repetition_17,DONE,qwen2:1.5b,local,100,Israel,13.221624,6.433,83.918,59.55,1.14E-05,4.11E+01
run_26_repetition_29,DONE,qwen2:1.5b,local,1000,Japan,15.352652,4.262,87.467,61.862,1.52E-05,5.46E+01
run_23_repetition_2,DONE,phi3:3.8b,remote,1000,Steve Jobs,17.613599,3.03,0.04,55.05,1.89E-05,6.80E+01
run_1_repetition_16,DONE,llama3.1:8b,local,500,United States,36.518186,2.904,99.602,74.474,0.0001088042823,391.6954163
run_4_repetition_24,DONE,llama3.1:8b,remote,500,Tupac Shakur,15.379256,27.938,0.164,49.888,1.56E-05,5.60E+01
run_37_repetition_15,DONE,mistral:7b,local,500,Selena Gomez,34.279299,3.58,94.912,73.336,8.68E-05,3.13E+02
run_38_repetition_6,DONE,mistral:7b,local,1000,China,50.948664,3.698,92.211,71.962,0.0001381840326,497.4625174
run_12_repetition_8,DONE,gemma:7b,local,100,"Diana, Princess of Wales",17.529219,11.63,54.688,77.99,1.92E-05,6.92E+01
run_22_repetition_14,DONE,phi3:3.8b,remote,500,Arnold Schwarzenegger,12.091591,3.52,0.303,52.68,9.55E-06,3.44E+01
run_20_repetition_18,DONE,phi3:3.8b,local,1000,How I Met Your Mother,57.606854,3.148,100,76.154,0.0001653499651,595.2598744
run_6_repetition_22,DONE,gemma:2b,local,100,World War II,12.127105,4.96,70.833,64.6,9.60E-06,3.46E+01
run_20_repetition_28,DONE,phi3:3.8b,local,1000,Tom Cruise,59.71215,3.923,96.884,75.529,0.0001683327349,605.9978456
run_26_repetition_1,DONE,qwen2:1.5b,local,1000,Titanic,13.247609,4.767,82.444,54.55,1.14E-05,4.11E+01
run_20_repetition_5,DONE,phi3:3.8b,local,1000,Will Smith,52.064998,2.588,96.765,75.466,0.0001499636362,539.8690903
run_39_repetition_26,DONE,mistral:7b,remote,100,Tom Cruise,8.749619,8,0.638,56.8,3.97E-06,1.43E+01
run_17_repetition_21,DONE,gemma:7b,remote,1000,Chernobyl disaster,13.191583,13.517,0.195,46.25,1.14E-05,4.11E+01
run_3_repetition_14,DONE,llama3.1:8b,remote,100,Rihanna,7.595908,13.6,1.418,58.4,2.09E-06,7.53E+00
run_21_repetition_18,DONE,phi3:3.8b,remote,100,Chernobyl disaster,7.628439,15.2,1.438,55.7,2.09E-06,7.52E+00
run_5_repetition_21,DONE,llama3.1:8b,remote,1000,Kobe Bryant,18.736781,3.909,0.174,63.073,2.07E-05,7.44E+01
run_19_repetition_27,DONE,phi3:3.8b,local,500,United States,48.653311,2.945,98.724,64.774,0.0001282595788,461.7344838
run_28_repetition_22,DONE,qwen2:1.5b,remote,500,Johnny Depp,9.882207,6.1,0.446,57.4,5.83E-06,2.10E+01
run_35_repetition_29,DONE,qwen2:7b,remote,1000,Kobe Bryant,19.743439,5.133,0.212,55.35,2.25E-05,8.10E+01
run_24_repetition_2,DONE,qwen2:1.5b,local,100,Chernobyl disaster,11.015233,6.1,67.139,55.6,7.69E-06,2.77E+01
run_34_repetition_21,DONE,qwen2:7b,remote,500,"Prince Philip, Duke of Edinburgh",14.309215,29.814,0.213,55.829,1.40E-05,5.02E+01
run_29_repetition_24,DONE,qwen2:1.5b,remote,1000,Arnold Schwarzenegger,10.959499,4.375,0.326,54.275,7.69E-06,2.77E+01
run_14_repetition_27,DONE,gemma:7b,local,1000,"Princess Margaret, Countess of Snowdon",42.110466,4.716,87.865,84.5,0.0001294175992,465.903357
run_29_repetition_14,DONE,qwen2:1.5b,remote,1000,The Big Bang Theory,9.854181,6.7,0.492,52.233,5.80E-06,2.09E+01
run_33_repetition_12,DONE,qwen2:7b,remote,100,John F. Kennedy,10.932948,4.925,0.384,53.775,7.69E-06,2.77E+01
run_18_repetition_13,DONE,phi3:3.8b,local,100,Selena Gomez,14.357765,4.5,84.742,65.743,1.34E-05,4.83E+01
run_21_repetition_0,DONE,phi3:3.8b,remote,100,Jennifer Aniston,8.779354,9.2,0.687,55.15,3.95E-06,1.42E+01
run_21_repetition_26,DONE,phi3:3.8b,remote,100,China,8.739226,12.85,0.731,55.15,3.94E-06,1.42E+01
run_29_repetition_9,DONE,qwen2:1.5b,remote,1000,Stephen Hawking,9.891449,6.533,0.5,57.833,5.85E-06,2.10E+01
run_29_repetition_25,DONE,qwen2:1.5b,remote,1000,"Diana, Princess of Wales",9.895639,6.267,0.437,55.2,5.83E-06,2.10E+01
run_20_repetition_6,DONE,phi3:3.8b,local,1000,Game of Thrones,46.454145,3.728,99.649,75.969,0.000125004496,450.0161854
run_6_repetition_25,DONE,gemma:2b,local,100,The Big Bang Theory,13.207547,5.333,80.848,64.9,1.15E-05,4.13E+01
run_10_repetition_26,DONE,gemma:2b,remote,500,Rihanna,8.747229,17.25,0.693,56.55,3.96E-06,1.43E+01
run_17_repetition_4,DONE,gemma:7b,remote,1000,India,14.303735,3.614,0.239,54.7,1.33E-05,4.78E+01
run_25_repetition_16,DONE,qwen2:1.5b,local,500,Ariana Grande,14.354962,6.029,96.422,60.414,1.33E-05,4.80E+01
run_12_repetition_28,DONE,gemma:7b,local,100,Elizabeth II,14.347197,4.357,84.195,75.329,1.36E-05,4.89E+01
run_33_repetition_18,DONE,qwen2:7b,remote,100,Leonardo DiCaprio,8.767023,7.95,0.227,54.85,3.96E-06,1.43E+01
run_17_repetition_8,DONE,gemma:7b,remote,1000,Jay-Z,13.240666,7.133,0.241,71.65,1.15E-05,4.15E+01
run_21_repetition_5,DONE,phi3:3.8b,remote,100,Tom Brady,8.763534,8.05,0.667,55.8,3.96E-06,1.43E+01
run_34_repetition_1,DONE,qwen2:7b,remote,500,Keanu Reeves,15.394537,4.675,0.188,62.838,1.51E-05,5.45E+01
run_1_repetition_3,DONE,llama3.1:8b,local,500,Chernobyl disaster,47.617176,3.365,91.561,71.027,0.0001363530693,490.8710494
run_27_repetition_21,DONE,qwen2:1.5b,remote,100,Charles Manson,7.628678,12.8,1.24,56,2.09E-06,7.52E+00
run_1_repetition_10,DONE,llama3.1:8b,local,500,How I Met Your Mother,42.054341,3.197,91.023,74.169,0.0001273490797,458.4566868
run_22_repetition_19,DONE,phi3:3.8b,remote,500,New York City,14.295937,8.657,0.182,56.371,1.34E-05,4.82E+01
run_12_repetition_24,DONE,gemma:7b,local,100,"Diana, Princess of Wales",16.610172,4.122,70.074,83.556,1.76E-05,6.33E+01
run_35_repetition_10,DONE,qwen2:7b,remote,1000,India,16.520757,4.2,0.051,58.6,1.69E-05,6.10E+01
run_17_repetition_16,DONE,gemma:7b,remote,1000,Winston Churchill,15.502723,2.45,0.193,63.3,1.59E-05,5.72E+01
run_20_repetition_9,DONE,phi3:3.8b,local,1000,Titanic,54.264064,17.972,96.268,67.607,0.0001564098415,563.0754293
run_3_repetition_27,DONE,llama3.1:8b,remote,100,Elvis Presley,8.752971,6.95,0.225,57.15,3.96E-06,1.43E+01
run_0_repetition_1,DONE,llama3.1:8b,local,100,Israel,17.674463,4.34,63.859,67.11,1.90E-05,6.83E+01
run_16_repetition_19,DONE,gemma:7b,remote,500,Miley Cyrus,13.183607,15.067,0.218,57.75,1.14E-05,4.09E+01
run_41_repetition_13,DONE,mistral:7b,remote,1000,Ariana Grande,15.433386,2.662,0.201,65.275,1.51E-05,5.44E+01
run_36_repetition_17,DONE,mistral:7b,local,100,United States,18.719039,6.036,74.428,73.218,2.11E-05,7.59E+01
run_40_repetition_17,DONE,mistral:7b,remote,500,Israel,14.361329,4.114,0.23,59.929,1.32E-05,4.76E+01
run_14_repetition_7,DONE,gemma:7b,local,1000,Queen Victoria,37.578031,3.018,97.04,75.614,0.0001114844209,401.3439153
run_34_repetition_3,DONE,qwen2:7b,remote,500,Game of Thrones,15.422777,3.85,0.212,52.738,1.51E-05,5.43E+01
run_11_repetition_1,DONE,gemma:2b,remote,1000,Joe Biden,9.905339,11.267,0.749,64.067,5.80E-06,2.09E+01
run_4_repetition_14,DONE,llama3.1:8b,remote,500,Academy Awards,14.280801,4.443,0.183,52.914,1.32E-05,4.77E+01
run_8_repetition_0,DONE,gemma:2b,local,1000,Darth Vader,18.768641,3.355,87.457,64.936,2.07E-05,7.46E+01
run_19_repetition_5,DONE,phi3:3.8b,local,500,The Big Bang Theory,42.063096,3.319,93.957,66.562,0.000117621708,423.4381489
run_16_repetition_15,DONE,gemma:7b,remote,500,Germany,13.211577,4.3,0.204,56,1.14E-05,4.11E+01
run_13_repetition_8,DONE,gemma:7b,local,500,Israel,35.40588,2.85,96.792,70.638,9.20E-05,3.31E+02
run_10_repetition_13,DONE,gemma:2b,remote,500,Ted Bundy,9.796415,5.633,0.432,54.033,5.81E-06,2.09E+01
run_6_repetition_13,DONE,gemma:2b,local,100,Lil Wayne,10.977378,4.75,75.361,63.675,7.71E-06,2.78E+01
run_23_repetition_14,DONE,phi3:3.8b,remote,1000,China,19.825488,2.35,0.181,57.8,2.26E-05,8.14E+01
run_35_repetition_12,DONE,qwen2:7b,remote,1000,Bruce Lee,16.510319,2.467,0.165,62.322,1.70E-05,6.13E+01
run_16_repetition_12,DONE,gemma:7b,remote,500,"Princess Margaret, Countess of Snowdon",13.136713,3.217,0.216,57.467,1.14E-05,4.11E+01
run_35_repetition_23,DONE,qwen2:7b,remote,1000,Elizabeth II,16.497074,3.489,0.155,50.978,1.70E-05,6.13E+01
run_37_repetition_9,DONE,mistral:7b,local,500,LeBron James,39.76936,2.573,97.933,75.807,0.0001123009566,404.2834439
run_31_repetition_13,DONE,qwen2:7b,local,500,Michael Jordan,45.255211,3.334,90.916,72.937,0.0001341540621,482.9546236
run_34_repetition_9,DONE,qwen2:7b,remote,500,LeBron James,16.583832,23.056,2.785,57.322,1.75E-05,6.29E+01
run_33_repetition_0,DONE,qwen2:7b,remote,100,September 11 attacks,10.998353,4.325,0.311,52.125,7.69E-06,2.77E+01
run_38_repetition_13,DONE,mistral:7b,local,1000,Brad Pitt,40.941655,2.845,99.72,75.616,0.0001472775255,530.1990919
run_6_repetition_5,DONE,gemma:2b,local,100,Marilyn Monroe,8.80233,37.2,84.718,61.75,4.14E-06,1.49E+01
run_40_repetition_5,DONE,mistral:7b,remote,500,The Walking Dead (TV series),13.18472,28.917,0.205,56,1.19E-05,4.27E+01
run_17_repetition_28,DONE,gemma:7b,remote,1000,Jay-Z,13.215283,35.45,0.214,53.917,1.14E-05,4.11E+01
run_30_repetition_3,DONE,qwen2:7b,local,100,Charles III,17.691326,2.98,86.415,71.74,1.92E-05,6.91E+01
run_36_repetition_28,DONE,mistral:7b,local,100,Selena Gomez,22.163838,3.414,74.286,73.714,5.17E-05,1.86E+02
run_31_repetition_0,DONE,qwen2:7b,local,500,China,43.137618,4.282,89.586,73.018,0.0001297005979,466.9221526
run_10_repetition_7,DONE,gemma:2b,remote,500,Ted Bundy,9.854133,6.533,0.454,58.467,5.84E-06,2.10E+01
run_18_repetition_27,DONE,phi3:3.8b,local,100,COVID-19 pandemic,15.489641,4.075,80.847,74.925,1.55E-05,5.60E+01
run_38_repetition_18,DONE,mistral:7b,local,1000,Brad Pitt,49.771841,3.187,95.451,74.562,0.0001365972497,491.750099
run_26_repetition_3,DONE,qwen2:1.5b,local,1000,"Princess Margaret, Countess of Snowdon",18.787304,3.791,87.885,62.336,2.07E-05,7.47E+01
run_30_repetition_2,DONE,qwen2:7b,local,100,Mark Zuckerberg,21.008609,3.192,78.576,71.208,2.48E-05,8.93E+01
run_25_repetition_11,DONE,qwen2:1.5b,local,500,Bruce Lee,14.236417,20.157,95.404,57.757,1.37E-05,4.95E+01
run_24_repetition_6,DONE,qwen2:1.5b,local,100,Canada,12.082744,28.28,73.211,60.46,9.81E-06,3.53E+01
run_34_repetition_23,DONE,qwen2:7b,remote,500,China,13.114695,4.267,0.206,52.15,1.14E-05,4.11E+01
run_15_repetition_8,DONE,gemma:7b,remote,100,Charles III,9.867879,11.5,0.516,55.967,5.80E-06,2.09E+01
run_34_repetition_28,DONE,qwen2:7b,remote,500,Michael Jordan,17.648675,4.61,0.21,60.5,1.89E-05,6.80E+01
run_28_repetition_29,DONE,qwen2:1.5b,remote,500,Rihanna,8.754864,21.05,0.713,56.7,4.01E-06,1.44E+01
run_1_repetition_5,DONE,llama3.1:8b,local,500,Charles Manson,44.226427,13.015,96.982,70.882,0.0001320270017,475.2972062
run_14_repetition_20,DONE,gemma:7b,local,1000,Singapore,42.045324,4.212,85.214,85.128,0.0001288621864,463.9038711
run_7_repetition_25,DONE,gemma:2b,local,500,Charles III,18.791921,3.045,91.398,63.182,2.09E-05,7.51E+01
run_17_repetition_5,DONE,gemma:7b,remote,1000,Elizabeth II,14.280867,2.857,0.248,54.914,1.36E-05,4.88E+01
run_21_repetition_2,DONE,phi3:3.8b,remote,100,Germany,8.763737,9.1,0.717,52.25,3.97E-06,1.43E+01
run_1_repetition_11,DONE,llama3.1:8b,local,500,World War I,45.398737,3.283,99.793,76.634,0.0001328589203,478.2921129
run_16_repetition_13,DONE,gemma:7b,remote,500,Charles III,14.312466,3.929,0.231,66.143,1.32E-05,4.76E+01
run_17_repetition_11,DONE,gemma:7b,remote,1000,Tupac Shakur,13.17807,5.217,0.219,51.217,1.14E-05,4.09E+01
run_25_repetition_15,DONE,qwen2:1.5b,local,500,China,13.238305,25.233,86.19,60.267,1.17E-05,4.22E+01
run_5_repetition_16,DONE,llama3.1:8b,remote,1000,List of Marvel Cinematic Universe films,24.275447,3.194,0.235,58.15,5.51E-05,1.98E+02
run_27_repetition_25,DONE,qwen2:1.5b,remote,100,Justin Bieber,8.764307,38.45,0.796,58.95,4.13E-06,1.49E+01
run_17_repetition_7,DONE,gemma:7b,remote,1000,Bill Gates,14.300994,7.071,0.243,56.2,1.32E-05,4.76E+01
run_30_repetition_22,DONE,qwen2:7b,local,100,Ariana Grande,26.544973,3.411,81.294,71.322,7.17E-05,2.58E+02
run_35_repetition_2,DONE,qwen2:7b,remote,1000,France,19.839499,3.467,0.199,52.892,2.26E-05,8.15E+01
run_19_repetition_0,DONE,phi3:3.8b,local,500,Rihanna,40.97055,2.439,100,74.41,0.0001170848263,421.5053747
run_30_repetition_7,DONE,qwen2:7b,local,100,Kanye West,23.258046,3.087,78.77,72.227,5.43E-05,1.96E+02
run_5_repetition_12,DONE,llama3.1:8b,remote,1000,Chernobyl disaster,17.698193,3.527,0.212,52.159,2.07E-05,7.44E+01
run_38_repetition_23,DONE,mistral:7b,local,1000,Lionel Messi,56.52456,3.184,94.114,66.418,0.0001734048851,624.2575864
run_20_repetition_25,DONE,phi3:3.8b,local,1000,Keanu Reeves,68.374202,4.418,89.02,67.491,0.000205555,739.999
run_20_repetition_11,DONE,phi3:3.8b,local,1000,Keanu Reeves,43.158027,2.897,94.423,67.561,0.0001193190205,429.5484738
run_11_repetition_18,DONE,gemma:2b,remote,1000,Manchester United F.C.,10.994559,5.8,0.346,53.775,7.69E-06,2.77E+01
run_20_repetition_16,DONE,phi3:3.8b,local,1000,Mark Zuckerberg,38.731485,3.262,99.829,67.859,0.0001066069814,383.7851332
run_32_repetition_20,DONE,qwen2:7b,local,1000,William Shakespeare,55.274284,3.3,98.368,72.175,0.0001669381074,600.9771868
run_17_repetition_9,DONE,gemma:7b,remote,1000,John Cena,14.296473,3.157,0.282,64.843,1.32E-05,4.76E+01
run_28_repetition_0,DONE,qwen2:1.5b,remote,500,Arnold Schwarzenegger,9.843564,6.467,0.455,52.933,5.84E-06,2.10E+01
run_22_repetition_28,DONE,phi3:3.8b,remote,500,"Princess Margaret, Countess of Snowdon",14.316299,3.5,0.214,57.043,1.33E-05,4.80E+01
run_40_repetition_23,DONE,mistral:7b,remote,500,Ryan Reynolds,14.296153,3.571,0.19,45.9,1.32E-05,4.76E+01
run_18_repetition_21,DONE,phi3:3.8b,local,100,Titanic,15.458891,16.325,77.081,67.338,1.53E-05,5.52E+01
